Snapshot;Class;ChangeType
0aca5291dcda7ea6c2f1c5fdae667571928691c0;org.apache.lucene.index.TermFreqVector;M
0aca5291dcda7ea6c2f1c5fdae667571928691c0;org.apache.lucene.search.QueryTermVector;M
60f1d192c7fe49cba55432569ed988099f4de5e4;org.apache.lucene.search.FieldDocSortedHitQueue;M
60f1d192c7fe49cba55432569ed988099f4de5e4;org.apache.lucene.search.FieldSortedHitQueue;M
60f1d192c7fe49cba55432569ed988099f4de5e4;org.apache.lucene.search.FloatSortedHitQueue;M
60f1d192c7fe49cba55432569ed988099f4de5e4;org.apache.lucene.search.IntegerSortedHitQueue;M
60f1d192c7fe49cba55432569ed988099f4de5e4;org.apache.lucene.search.MultiFieldSortedHitQueue;M
60f1d192c7fe49cba55432569ed988099f4de5e4;org.apache.lucene.search.Sort;M
60f1d192c7fe49cba55432569ed988099f4de5e4;org.apache.lucene.search.SortField;M
60f1d192c7fe49cba55432569ed988099f4de5e4;org.apache.lucene.search.TestSort;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.document.Field;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.CompoundFileReader;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.DocumentWriter;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.FieldInfo;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.FieldInfos;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.FieldsReader;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.FilterIndexReader;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.IndexReader;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.MultiReader;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.SegmentMerger;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.SegmentReader;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.SegmentTermPositions;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.SegmentTermVector;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TermEnum;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TermFreqVector;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TermInfosWriter;M
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TermPositionVector;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TermVectorsReader;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TermVectorsWriter;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.search.QueryTermVector;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.util.StringHelper;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.DocHelper;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TestDocumentWriter;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TestFieldInfos;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TestFieldsReader;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TestMultiReader;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TestSegmentMerger;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TestSegmentReader;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TestSegmentTermDocs;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TestTermVectorsReader;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.index.TestTermVectorsWriter;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.search.TestQueryTermVector;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.search.TestTermVectors;A
12eee6df5a994de466e89f626bc42b67a163c09a;org.apache.lucene.util.StringHelperTest;A
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.FilterIndexReader;M
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.IndexReader;M
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.MultiReader;A
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.MultiTermEnum;A
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.MultiTermDocs;A
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.MultiTermPositions;A
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.SegmentReader;M
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.SegmentsReader;D
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.SegmentsTermEnum;D
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.SegmentsTermDocs;D
abb62bda9c989fa2503eb2fad65a1e6fcec81403;org.apache.lucene.index.SegmentsTermPositions;D
98dcb2096be2a8fed4ef8ff9de390ef903466cc4;org.apache.lucene.index.IndexWriter;M
84d2f6994cccaf6cc28dfe978880af5aca84fb1f;org.apache.lucene.search.BooleanScorer;M
84d2f6994cccaf6cc28dfe978880af5aca84fb1f;org.apache.lucene.search.PhraseQuery;M
84d2f6994cccaf6cc28dfe978880af5aca84fb1f;org.apache.lucene.search.PhraseScorer;M
84d2f6994cccaf6cc28dfe978880af5aca84fb1f;org.apache.lucene.search.TermQuery;M
84d2f6994cccaf6cc28dfe978880af5aca84fb1f;org.apache.lucene.search.TermScorer;M
32d5bcd9501eaa316cc34caf46a7a18c424f4bf6;org.apache.lucene.search.FieldDoc;A
32d5bcd9501eaa316cc34caf46a7a18c424f4bf6;org.apache.lucene.search.FieldDocSortedHitQueue;A
32d5bcd9501eaa316cc34caf46a7a18c424f4bf6;org.apache.lucene.search.FieldSortedHitQueue;M
32d5bcd9501eaa316cc34caf46a7a18c424f4bf6;org.apache.lucene.search.FloatSortedHitQueue;A
